TS_UPDATE;USER;make_id;processing_variable;variable_phase;variable_order;variable_value
2023-04-21 05:27:09;;147;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:09;;147;PROOF_temp;6;1;5
2023-04-21 05:27:09;;147;PROOF_temperature;2;1;20.1
2023-04-21 05:27:09;;147;PROOF_temperature;4;1;20.5
2023-04-21 05:27:09;;148;PROOF_cabinet;6;3;3
2023-04-21 05:27:09;;148;PROOF_rel_humidity;2;2;49
2023-04-21 05:27:09;;148;PROOF_rel_humidity;4;2;48
2023-04-21 05:27:09;;148;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:09;;148;PROOF_temp;6;1;35
2023-04-21 05:27:09;;148;PROOF_temperature;2;1;20.5
2023-04-21 05:27:09;;148;PROOF_temperature;4;1;20.6
2023-04-21 05:27:09;;149;PROOF_cabinet;6;3;2
2023-04-21 05:27:09;;149;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:09;;149;PROOF_rel_humidity;4;2;57.7
2023-04-21 05:27:09;;149;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:09;;149;PROOF_temp;6;1;20
2023-04-21 05:27:09;;149;PROOF_temperature;2;1;5
2023-04-21 05:27:09;;149;PROOF_temperature;4;1;20.5
2023-04-21 05:27:05;;15;PROOF_cabinet;6;3;3
2023-04-21 05:27:05;;15;PROOF_rel_humidity;2;2;57.2
2023-04-21 05:27:05;;15;PROOF_rel_humidity;4;2;54.7
2023-04-21 05:27:05;;15;PROOF_rel_humidity;6;2;83
2023-04-21 05:27:05;;15;PROOF_temp;6;1;35
2023-04-21 05:27:05;;15;PROOF_temperature;2;1;20.2
2023-04-21 05:27:05;;15;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:09;;150;PROOF_cabinet;6;3;3
2023-04-21 05:27:09;;150;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:09;;150;PROOF_rel_humidity;4;2;57
2023-04-21 05:27:09;;150;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:10;;150;PROOF_remarks;6;4;broden zijn ingevallen
2023-04-21 05:27:10;;150;PROOF_temp;6;1;35
2023-04-21 05:27:10;;150;PROOF_temperature;2;1;<fridge temp>
2023-04-21 05:27:10;;150;PROOF_temperature;4;1;20.5
2023-04-21 05:27:10;;151;PROOF_cabinet;6;3;1
2023-04-21 05:27:10;;151;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:10;;151;PROOF_rel_humidity;4;2;57.7
2023-04-21 05:27:10;;151;PROOF_rel_humidity;6;2;73
2023-04-21 05:27:10;;151;PROOF_remarks;6;4;broden zijn ingevallen
2023-04-21 05:27:10;;151;PROOF_temp;6;1;35
2023-04-21 05:27:10;;151;PROOF_temperature;2;1;5
2023-04-21 05:27:10;;151;PROOF_temperature;4;1;21
2023-04-21 05:26:58;;152;PROOF_cabinet;6;3;3
2023-04-21 05:26:58;;152;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:26:58;;152;PROOF_rel_humidity;4;2;39.3
2023-04-21 05:26:58;;152;PROOF_rel_humidity;6;2;60
2023-04-21 05:26:58;;152;PROOF_temp;6;1;35
2023-04-21 05:26:58;;152;PROOF_temperature;2;1;5
2023-04-21 05:26:58;;152;PROOF_temperature;4;1;19.2
2023-04-21 05:26:58;;153;PROOF_cabinet;6;3;2
2023-04-21 05:26:58;;153;PROOF_rel_humidity;2;2;40.1
2023-04-21 05:26:58;;153;PROOF_rel_humidity;4;2;34.8
2023-04-21 05:26:58;;153;PROOF_rel_humidity;6;2;50
2023-04-21 05:26:58;;153;PROOF_temp;6;1;35
2023-04-21 05:26:58;;153;PROOF_temperature;2;1;19.5
2023-04-21 05:26:58;;153;PROOF_temperature;4;1;19.3
2023-04-21 05:26:58;;154;PROOF_cabinet;6;3;3
2023-04-21 05:26:58;;154;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:26:58;;154;PROOF_rel_humidity;4;2;34.5
2023-04-21 05:26:58;;154;PROOF_rel_humidity;6;2;63
2023-04-21 05:26:58;;154;PROOF_temp;6;1;35
2023-04-21 05:26:58;;154;PROOF_temperature;2;1;4
2023-04-21 05:26:58;;154;PROOF_temperature;4;1;19.5
2023-04-21 05:26:58;;155;PROOF_cabinet;6;3;3
2023-04-21 05:26:58;;155;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:26:58;;155;PROOF_rel_humidity;4;2;38
2023-04-21 05:26:58;;155;PROOF_rel_humidity;6;2;56
2023-04-21 05:26:58;;155;PROOF_temp;6;1;35
2023-04-21 05:26:58;;155;PROOF_temperature;2;1;5
2023-04-21 05:26:58;;155;PROOF_temperature;4;1;20.5
2023-04-21 05:26:58;;156;PROOF_cabinet;6;3;3
2023-04-21 05:26:58;;156;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:26:58;;156;PROOF_rel_humidity;4;2;36.4
2023-04-21 05:26:58;;156;PROOF_rel_humidity;6;2;60
2023-04-21 05:26:59;;156;PROOF_temp;6;1;35
2023-04-21 05:26:59;;156;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;156;PROOF_temperature;4;1;21
2023-04-21 05:26:59;;157;PROOF_cabinet;6;3;3
2023-04-21 05:26:59;;157;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:26:59;;157;PROOF_rel_humidity;4;2;36.1
2023-04-21 05:26:59;;157;PROOF_rel_humidity;6;2;60
2023-04-21 05:26:59;;157;PROOF_temp;6;1;35
2023-04-21 05:26:59;;157;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;157;PROOF_temperature;4;1;21.3
2023-04-21 05:27:10;;16;PROOF_cabinet;6;3;3
2023-04-21 05:27:10;;16;PROOF_rel_humidity;4;2;69.3
2023-04-21 05:27:10;;16;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:10;;16;PROOF_temp;6;1;35
2023-04-21 05:27:10;;16;PROOF_temperature;2;1;4
2023-04-21 05:27:10;;16;PROOF_temperature;4;1;19.7
2023-04-21 05:27:10;;17;PROOF_rel_humidity;2;2;70.8
2023-04-21 05:27:10;;17;PROOF_rel_humidity;4;2;70.2
2023-04-21 05:27:10;;17;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:10;;17;PROOF_temp;6;1;5
2023-04-21 05:27:10;;17;PROOF_temperature;2;1;20.100000000000001
2023-04-21 05:27:10;;17;PROOF_temperature;4;1;20.2
2023-04-21 05:27:10;;18;PROOF_cabinet;6;3;2
2023-04-21 05:27:10;;18;PROOF_rel_humidity;4;2;70.599999999999994
2023-04-21 05:27:10;;18;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:10;;18;PROOF_temp;6;1;20
2023-04-21 05:27:10;;18;PROOF_temperature;2;1;5
2023-04-21 05:27:10;;18;PROOF_temperature;4;1;20
2023-04-21 05:27:10;;19;PROOF_cabinet;6;3;3
2023-04-21 05:27:10;;19;PROOF_rel_humidity;2;2;68.3
2023-04-21 05:27:10;;19;PROOF_rel_humidity;4;2;67.900000000000006
2023-04-21 05:27:10;;19;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:10;;19;PROOF_remarks;6;4;broden zijn ingevallen
2023-04-21 05:27:10;;19;PROOF_temp;6;1;20
2023-04-21 05:27:10;;19;PROOF_temperature;2;1;20.6
2023-04-21 05:27:10;;19;PROOF_temperature;4;1;20
2023-04-21 05:27:10;;20;PROOF_cabinet;6;3;2
2023-04-21 05:27:10;;20;PROOF_rel_humidity;2;2;71.2
2023-04-21 05:27:10;;20;PROOF_rel_humidity;4;2;72.400000000000006
2023-04-21 05:27:10;;20;PROOF_rel_humidity;6;2;72
2023-04-21 05:27:10;;20;PROOF_remarks;6;4;"broden zijn ingevallen
CP's zijn matige hoeveelheid deeg verloren"
2023-04-21 05:27:10;;20;PROOF_temp;6;1;20
2023-04-21 05:27:10;;20;PROOF_temperature;2;1;19.600000000000001
2023-04-21 05:27:10;;20;PROOF_temperature;4;1;19.600000000000001
2023-04-21 05:27:10;;21;PROOF_rel_humidity;4;2;67
2023-04-21 05:27:10;;21;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:10;;21;PROOF_temp;6;1;5
2023-04-21 05:27:10;;21;PROOF_temperature;2;1;5
2023-04-21 05:27:10;;21;PROOF_temperature;4;1;19
2023-04-21 05:26:59;;22;PROOF_cabinet;6;3;3
2023-04-21 05:26:59;;22;PROOF_rel_humidity;2;2;57.4
2023-04-21 05:26:59;;22;PROOF_rel_humidity;4;2;56.8
2023-04-21 05:26:59;;22;PROOF_rel_humidity;6;2;50
2023-04-21 05:26:59;;22;PROOF_remarks;6;4;deeg is ingevallen en verkorst
2023-04-21 05:26:59;;22;PROOF_temp;6;1;20
2023-04-21 05:26:59;;22;PROOF_temperature;2;1;19.8
2023-04-21 05:26:59;;22;PROOF_temperature;4;1;20.100000000000001
2023-04-21 05:26:59;;23;PROOF_cabinet;2;3;3
2023-04-21 05:26:59;;23;PROOF_rel_humidity;2;2;59.1
2023-04-21 05:26:59;;23;PROOF_rel_humidity;4;2;60.1
2023-04-21 05:26:59;;23;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;23;PROOF_temp;6;1;5
2023-04-21 05:26:59;;23;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:26:59;;23;PROOF_temperature;4;1;19.5
2023-04-21 05:26:59;;24;PROOF_rel_humidity;4;2;57.96
2023-04-21 05:26:59;;24;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;24;PROOF_temp;6;1;5
2023-04-21 05:26:59;;24;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;24;PROOF_temperature;4;1;19.8
2023-04-21 05:26:59;;25;PROOF_rel_humidity;2;2;57
2023-04-21 05:26:59;;25;PROOF_rel_humidity;4;2;56.8
2023-04-21 05:26:59;;25;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;25;PROOF_temp;6;1;5
2023-04-21 05:26:59;;25;PROOF_temperature;2;1;19.600000000000001
2023-04-21 05:26:59;;25;PROOF_temperature;4;1;20.2
2023-04-21 05:26:59;;26;PROOF_cabinet;6;3;2
2023-04-21 05:26:59;;26;PROOF_rel_humidity;4;2;56.3
2023-04-21 05:26:59;;26;PROOF_rel_humidity;6;2;50
2023-04-21 05:26:59;;26;PROOF_remarks;6;4;brood is overrezen. closed pan wat uit de vorm gelopen en door de droge omstandigheden is er reeds een harde korst voor het afbakken
2023-04-21 05:26:59;;26;PROOF_temp;6;1;35
2023-04-21 05:26:59;;26;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;26;PROOF_temperature;4;1;20.7
2023-04-21 05:26:59;;27;PROOF_rel_humidity;4;2;52.6
2023-04-21 05:26:59;;27;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;27;PROOF_temp;6;1;5
2023-04-21 05:26:59;;27;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;27;PROOF_temperature;4;1;19.8
2023-04-21 05:26:59;;28;PROOF_rel_humidity;4;2;59.9
2023-04-21 05:26:59;;28;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;28;PROOF_remarks;6;4;iets later in oven door oven niet tijdig op temperatuur
2023-04-21 05:26:59;;28;PROOF_temp;6;1;5
2023-04-21 05:26:59;;28;PROOF_temperature;2;1;5
2023-04-21 05:26:59;;28;PROOF_temperature;4;1;20
2023-04-21 05:26:59;;29;PROOF_rel_humidity;2;2;57.8
2023-04-21 05:26:59;;29;PROOF_rel_humidity;4;2;66.099999999999994
2023-04-21 05:26:59;;29;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;29;PROOF_temp;6;1;5
2023-04-21 05:26:59;;29;PROOF_temperature;2;1;20
2023-04-21 05:26:59;;29;PROOF_temperature;4;1;20.8
2023-04-21 05:26:59;;30;PROOF_rel_humidity;2;2;55.9
2023-04-21 05:26:59;;30;PROOF_rel_humidity;4;2;63.8
2023-04-21 05:26:59;;30;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:26:59;;30;PROOF_remarks;6;4;brood is niet gerezen
2023-04-21 05:26:59;;30;PROOF_temp;6;1;5
2023-04-21 05:26:59;;30;PROOF_temperature;2;1;19.8
2023-04-21 05:26:59;;30;PROOF_temperature;4;1;20
2023-04-21 05:26:59;;31;PROOF_rel_humidity;2;2;70.099999999999994
2023-04-21 05:26:59;;31;PROOF_rel_humidity;4;2;64.7
2023-04-21 05:27:00;;31;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:00;;31;PROOF_temp;6;1;5
2023-04-21 05:27:00;;31;PROOF_temperature;2;1;20.2
2023-04-21 05:27:00;;31;PROOF_temperature;4;1;20.5
2023-04-21 05:27:00;;33;PROOF_rel_humidity;2;2;69.099999999999994
2023-04-21 05:27:00;;33;PROOF_rel_humidity;4;2;68.8
2023-04-21 05:27:00;;33;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:00;;33;PROOF_temp;6;1;5
2023-04-21 05:27:00;;33;PROOF_temperature;2;1;20.6
2023-04-21 05:27:00;;33;PROOF_temperature;4;1;20.8
2023-04-21 05:27:00;;34;PROOF_cabinet;6;3;3
2023-04-21 05:27:00;;34;PROOF_rel_humidity;4;2;68.2
2023-04-21 05:27:00;;34;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:00;;34;PROOF_temp;6;1;20
2023-04-21 05:27:00;;34;PROOF_temperature;2;1;5
2023-04-21 05:27:00;;34;PROOF_temperature;4;1;20
2023-04-21 05:27:00;;35;PROOF_cabinet;6;3;2
2023-04-21 05:27:00;;35;PROOF_rel_humidity;4;2;67
2023-04-21 05:27:00;;35;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:00;;35;PROOF_temp;6;1;35
2023-04-21 05:27:00;;35;PROOF_temperature;2;1;4
2023-04-21 05:27:00;;35;PROOF_temperature;4;1;20
2023-04-21 05:27:00;;36;PROOF_cabinet;6;3;1
2023-04-21 05:27:00;;36;PROOF_rel_humidity;2;2;67
2023-04-21 05:27:00;;36;PROOF_rel_humidity;4;2;65.7
2023-04-21 05:27:00;;36;PROOF_rel_humidity;6;2;73
2023-04-21 05:27:00;;36;PROOF_temp;6;1;35
2023-04-21 05:27:00;;36;PROOF_temperature;2;1;20.3
2023-04-21 05:27:00;;36;PROOF_temperature;4;1;20
2023-04-21 05:27:00;;37;PROOF_cabinet;6;3;1
2023-04-21 05:27:00;;37;PROOF_rel_humidity;2;2;77.599999999999994
2023-04-21 05:27:00;;37;PROOF_rel_humidity;4;2;75.099999999999994
2023-04-21 05:27:00;;37;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:00;;37;PROOF_temp;6;1;20
2023-04-21 05:27:00;;37;PROOF_temperature;2;1;20.3
2023-04-21 05:27:00;;37;PROOF_temperature;4;1;20.100000000000001
2023-04-21 05:27:00;;38;PROOF_cabinet;6;3;2
2023-04-21 05:27:00;;38;PROOF_rel_humidity;4;2;71.7
2023-04-21 05:27:00;;38;PROOF_rel_humidity;6;2;67
2023-04-21 05:27:00;;38;PROOF_temp;6;1;20
2023-04-21 05:27:00;;38;PROOF_temperature;2;1;5
2023-04-21 05:27:00;;38;PROOF_temperature;4;1;20
2023-04-21 05:27:00;;39;PROOF_cabinet;6;3;3
2023-04-21 05:27:00;;39;PROOF_rel_humidity;4;2;71.3
2023-04-21 05:27:00;;39;PROOF_rel_humidity;6;2;56
2023-04-21 05:27:00;;39;PROOF_temp;6;1;20
2023-04-21 05:27:00;;39;PROOF_temperature;2;1;5
2023-04-21 05:27:00;;39;PROOF_temperature;4;1;20
2023-04-21 05:27:10;;40;PROOF_rel_humidity;2;2;55.8
2023-04-21 05:27:10;;40;PROOF_rel_humidity;4;2;57.4
2023-04-21 05:27:10;;40;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:10;;40;PROOF_temp;6;1;5
2023-04-21 05:27:10;;40;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:27:10;;40;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:10;;41;PROOF_cabinet;6;3;2
2023-04-21 05:27:10;;41;PROOF_rel_humidity;2;2;55.2
2023-04-21 05:27:10;;41;PROOF_rel_humidity;4;2;58.3
2023-04-21 05:27:10;;41;PROOF_rel_humidity;6;2;84
2023-04-21 05:27:10;;41;PROOF_temp;6;1;20
2023-04-21 05:27:10;;41;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:27:10;;41;PROOF_temperature;4;1;20.2
2023-04-21 05:27:10;;42;PROOF_cabinet;6;3;3
2023-04-21 05:27:10;;42;PROOF_rel_humidity;2;2;57.6
2023-04-21 05:27:10;;42;PROOF_rel_humidity;4;2;57.7
2023-04-21 05:27:10;;42;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:10;;42;PROOF_temp;6;1;35
2023-04-21 05:27:11;;42;PROOF_temperature;2;1;19.899999999999999
2023-04-21 05:27:11;;42;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:11;;45;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;45;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;45;PROOF_rel_humidity;4;2;58.7
2023-04-21 05:27:11;;45;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:11;;45;PROOF_temp;6;1;20
2023-04-21 05:27:11;;45;PROOF_temperature;2;1;5
2023-04-21 05:27:11;;45;PROOF_temperature;4;1;20.2
2023-04-21 05:27:11;;46;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;46;PROOF_rel_humidity;2;2;57.2
2023-04-21 05:27:11;;46;PROOF_rel_humidity;4;2;60.5
2023-04-21 05:27:11;;46;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:11;;46;PROOF_temp;6;1;35
2023-04-21 05:27:11;;46;PROOF_temperature;2;1;20
2023-04-21 05:27:11;;46;PROOF_temperature;4;1;20.100000000000001
2023-04-21 05:27:11;;47;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;47;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;47;PROOF_rel_humidity;4;2;59.7
2023-04-21 05:27:11;;47;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:11;;47;PROOF_temp;6;1;35
2023-04-21 05:27:11;;47;PROOF_temperature;2;1;4
2023-04-21 05:27:11;;47;PROOF_temperature;4;1;20.2
2023-04-21 05:27:11;;48;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;48;PROOF_rel_humidity;4;2;69.2
2023-04-21 05:27:11;;48;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:11;;48;PROOF_temp;6;1;5
2023-04-21 05:27:11;;48;PROOF_temperature;2;1;5
2023-04-21 05:27:11;;48;PROOF_temperature;4;1;20
2023-04-21 05:27:11;;49;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;49;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;49;PROOF_rel_humidity;4;2;66.5
2023-04-21 05:27:11;;49;PROOF_rel_humidity;6;2;88
2023-04-21 05:27:11;;49;PROOF_temp;6;1;20
2023-04-21 05:27:11;;49;PROOF_temperature;2;1;5
2023-04-21 05:27:11;;49;PROOF_temperature;4;1;20
2023-04-21 05:27:11;;50;PROOF_cabinet;6;3;2
2023-04-21 05:27:11;;50;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;50;PROOF_rel_humidity;4;2;68.8
2023-04-21 05:27:11;;50;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:11;;50;PROOF_temp;6;1;20
2023-04-21 05:27:11;;50;PROOF_temperature;2;1;5
2023-04-21 05:27:11;;50;PROOF_temperature;4;1;20
2023-04-21 05:27:11;;51;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;51;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;51;PROOF_rel_humidity;4;2;56.1
2023-04-21 05:27:11;;51;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:11;;51;PROOF_temp;6;1;35
2023-04-21 05:27:11;;51;PROOF_temperature;2;1;5
2023-04-21 05:27:11;;51;PROOF_temperature;4;1;20
2023-04-21 05:27:11;;52;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;52;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;52;PROOF_rel_humidity;4;2;57.1
2023-04-21 05:27:11;;52;PROOF_rel_humidity;6;2;88
2023-04-21 05:27:11;;52;PROOF_temp;6;1;35
2023-04-21 05:27:11;;52;PROOF_temperature;2;1;4
2023-04-21 05:27:11;;52;PROOF_temperature;4;1;20.2
2023-04-21 05:27:11;;53;PROOF_cabinet;6;3;2
2023-04-21 05:27:11;;53;PROOF_rel_humidity;2;2;57.2
2023-04-21 05:27:11;;53;PROOF_rel_humidity;4;2;54.3
2023-04-21 05:27:11;;53;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:11;;53;PROOF_temp;6;1;20
2023-04-21 05:27:11;;53;PROOF_temperature;2;1;20
2023-04-21 05:27:11;;53;PROOF_temperature;4;1;20.2
2023-04-21 05:27:00;;54;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:00;;54;PROOF_rel_humidity;4;2;51.8
2023-04-21 05:27:00;;54;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:00;;54;PROOF_temp;6;1;5
2023-04-21 05:27:00;;54;PROOF_temperature;2;1;4
2023-04-21 05:27:00;;54;PROOF_temperature;4;1;19.8
2023-04-21 05:27:00;;55;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:00;;55;PROOF_rel_humidity;4;2;53.5
2023-04-21 05:27:00;;55;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:00;;55;PROOF_temp;6;1;5
2023-04-21 05:27:00;;55;PROOF_temperature;2;1;5
2023-04-21 05:27:00;;55;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:00;;56;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:00;;56;PROOF_rel_humidity;4;2;64.3
2023-04-21 05:27:00;;56;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:00;;56;PROOF_temp;6;1;5
2023-04-21 05:27:00;;56;PROOF_temperature;2;1;5
2023-04-21 05:27:00;;56;PROOF_temperature;4;1;19.8
2023-04-21 05:27:00;;57;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:01;;57;PROOF_rel_humidity;4;2;72.3
2023-04-21 05:27:01;;57;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;57;PROOF_temp;6;1;5
2023-04-21 05:27:01;;57;PROOF_temperature;2;1;5
2023-04-21 05:27:01;;57;PROOF_temperature;4;1;20
2023-04-21 05:27:01;;58;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:01;;58;PROOF_rel_humidity;4;2;75.2
2023-04-21 05:27:01;;58;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;58;PROOF_temp;6;1;5
2023-04-21 05:27:01;;58;PROOF_temperature;2;1;5
2023-04-21 05:27:01;;58;PROOF_temperature;4;1;19.8
2023-04-21 05:27:01;;59;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:01;;59;PROOF_rel_humidity;4;2;77
2023-04-21 05:27:01;;59;PROOF_rel_humidity;6;2;<uncontrolled>
2023-04-21 05:27:01;;59;PROOF_temp;6;1;5
2023-04-21 05:27:01;;59;PROOF_temperature;2;1;5
2023-04-21 05:27:01;;59;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:05;;60;PROOF_cabinet;6;3;3
2023-04-21 05:27:05;;60;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:05;;60;PROOF_rel_humidity;4;2;58.2
2023-04-21 05:27:05;;60;PROOF_rel_humidity;6;2;60
2023-04-21 05:27:05;;60;PROOF_temp;6;1;35
2023-04-21 05:27:05;;60;PROOF_temperature;2;1;5
2023-04-21 05:27:05;;60;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:05;;61;PROOF_cabinet;6;3;2
2023-04-21 05:27:05;;61;PROOF_rel_humidity;2;2;60
2023-04-21 05:27:05;;61;PROOF_rel_humidity;4;2;60.2
2023-04-21 05:27:05;;61;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:05;;61;PROOF_temp;6;1;35
2023-04-21 05:27:05;;61;PROOF_temperature;2;1;19.8
2023-04-21 05:27:05;;61;PROOF_temperature;4;1;20
2023-04-21 05:27:05;;62;PROOF_cabinet;6;3;3
2023-04-21 05:27:05;;62;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:05;;62;PROOF_rel_humidity;4;2;61
2023-04-21 05:27:06;;62;PROOF_rel_humidity;6;2;63
2023-04-21 05:27:06;;62;PROOF_temp;6;1;35
2023-04-21 05:27:06;;62;PROOF_temperature;2;1;4
2023-04-21 05:27:06;;62;PROOF_temperature;4;1;50
2023-04-21 05:27:06;;63;PROOF_cabinet;6;3;2
2023-04-21 05:27:06;;63;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:06;;63;PROOF_rel_humidity;4;2;20.7
2023-04-21 05:27:06;;63;PROOF_rel_humidity;6;2;56
2023-04-21 05:27:06;;63;PROOF_temp;6;1;35
2023-04-21 05:27:06;;63;PROOF_temperature;2;1;5
2023-04-21 05:27:06;;63;PROOF_temperature;4;1;19.8
2023-04-21 05:27:06;;64;PROOF_cabinet;6;3;3
2023-04-21 05:27:06;;64;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:06;;64;PROOF_rel_humidity;4;2;75.599999999999994
2023-04-21 05:27:06;;64;PROOF_rel_humidity;6;2;60
2023-04-21 05:27:06;;64;PROOF_temp;6;1;35
2023-04-21 05:27:06;;64;PROOF_temperature;2;1;5
2023-04-21 05:27:06;;64;PROOF_temperature;4;1;19.8
2023-04-21 05:27:11;;65;PROOF_cabinet;6;3;3
2023-04-21 05:27:11;;65;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:11;;65;PROOF_rel_humidity;4;2;78.099999999999994
2023-04-21 05:27:11;;65;PROOF_rel_humidity;6;2;60
2023-04-21 05:27:11;;65;PROOF_temp;6;1;35
2023-04-21 05:27:11;;65;PROOF_temperature;2;1;4
2023-04-21 05:27:12;;65;PROOF_temperature;4;1;20.100000000000001
2023-04-21 05:27:06;;66;PROOF_cabinet;6;3;3
2023-04-21 05:27:06;;66;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:06;;66;PROOF_rel_humidity;4;2;59.4
2023-04-21 05:27:06;;66;PROOF_rel_humidity;6;2;92
2023-04-21 05:27:06;;66;PROOF_temp;6;1;35
2023-04-21 05:27:06;;66;PROOF_temperature;2;1;<fridge temp>
2023-04-21 05:27:06;;66;PROOF_temperature;4;1;20.2
2023-04-21 05:27:06;;67;PROOF_cabinet;6;3;1
2023-04-21 05:27:06;;67;PROOF_rel_humidity;2;2;<uncontrolled>
2023-04-21 05:27:06;;67;PROOF_rel_humidity;4;2;58.7
2023-04-21 05:27:06;;67;PROOF_rel_humidity;6;2;50
2023-04-21 05:27:06;;67;PROOF_temp;6;1;35
2023-04-21 05:27:06;;67;PROOF_temperature;2;1;<fridge temp>
2023-04-21 05:27:06;;67;PROOF_temperature;4;1;19.899999999999999
2023-04-21 05:27:06;;68;PROOF_cabinet;6;3;3
2023-04-21 05:27:06;;68;PROOF_rel_humidity;2;2;<uncontrolled>
